1542764772.0263572,peer24.org1.example.com,1.51MB / 1.89MB,1510000,1890000
1542764772.0263572,peer88.org1.example.com,1.41MB / 1.64MB,1410000,1640000
1542764772.0263572,peer38.org1.example.com,2.64MB / 2.37MB,2640000,2370000
1542764772.0263572,peer89.org1.example.com,2.8MB / 2.23MB,2800000,2230000
1542764772.0263572,peer59.org1.example.com,2.76MB / 2.3MB,2760000,2300000
1542764772.0263572,peer76.org1.example.com,2.81MB / 2.54MB,2810000,2540000
1542764772.0263572,peer85.org1.example.com,3.1MB / 2.41MB,3100000,2410000
1542764772.0263572,peer1.org1.example.com,8.18MB / 31.6MB,8180000,31600000
1542764772.0263572,peer64.org1.example.com,2.66MB / 1.97MB,2660000,1970000
1542764772.0263572,peer44.org1.example.com,1.53MB / 1.42MB,1530000,1420000
1542764772.0263572,peer66.org1.example.com,2.84MB / 2.36MB,2840000,2360000
1542764772.0263572,peer4.org1.example.com,2.8MB / 2.15MB,2800000,2150000
1542764772.0263572,peer36.org1.example.com,2.78MB / 2.25MB,2780000,2250000
1542764772.0263572,peer69.org1.example.com,2.78MB / 2.07MB,2780000,2069999
1542764772.0263572,peer21.org1.example.com,2.82MB / 2.39MB,2820000,2390000
1542764772.0263572,peer18.org1.example.com,2.64MB / 2.06MB,2640000,2060000
1542764772.0263572,peer19.org1.example.com,2.5MB / 2.19MB,2500000,2190000
1542764772.0263572,orderer.example.com,181kB / 19.5kB,181000,19500
1542764772.0263572,peer46.org1.example.com,2.91MB / 2.37MB,2910000,2370000
1542764772.0263572,peer41.org1.example.com,2.81MB / 2.14MB,2810000,2140000
1542764772.0263572,peer8.org1.example.com,2.95MB / 2.34MB,2950000,2340000
1542764772.0263572,peer86.org1.example.com,2.76MB / 2.22MB,2760000,2220000
1542764772.0263572,peer47.org1.example.com,3.03MB / 2.35MB,3030000,2350000
1542764772.0263572,peer6.org1.example.com,3.21MB / 2.35MB,3210000,2350000
1542764772.0263572,peer75.org1.example.com,3.16MB / 2.44MB,3160000,2440000
1542764772.0263572,peer81.org1.example.com,2.83MB / 2.38MB,2830000,2380000
1542764772.0263572,peer37.org1.example.com,1.93MB / 1.53MB,1930000,1530000
1542764772.0263572,peer28.org1.example.com,1.96MB / 1.7MB,1960000,1700000
1542764772.0263572,peer2.org1.example.com,2.64MB / 1.93MB,2640000,1930000
1542764772.0263572,peer68.org1.example.com,2.58MB / 1.94MB,2580000,1940000
1542764772.0263572,peer48.org1.example.com,2.44MB / 1.73MB,2440000,1730000
1542764772.0263572,peer10.org1.example.com,2.82MB / 2.08MB,2820000,2080000
1542764772.0263572,peer98.org1.example.com,2.42MB / 1.82MB,2420000,1820000
1542764772.0263572,peer93.org1.example.com,2.75MB / 2MB,2750000,2000000
1542764772.0263572,peer71.org1.example.com,2.31MB / 1.36MB,2310000,1360000
1542764772.0263572,peer77.org1.example.com,1.85MB / 1.13MB,1850000,1130000
1542764772.0263572,peer58.org1.example.com,2.85MB / 2.16MB,2850000,2160000
1542764772.0263572,peer11.org1.example.com,2.28MB / 767kB,2280000,767000
1542764772.0263572,peer40.org1.example.com,2.53MB / 1.51MB,2530000,1510000
1542764772.0263572,peer20.org1.example.com,1.89MB / 644kB,1890000,644000
1542764772.0263572,peer9.org1.example.com,2.27MB / 765kB,2270000,765000
1542764772.0263572,peer45.org1.example.com,2.34MB / 860kB,2340000,860000
1542764772.0263572,peer3.org1.example.com,2.18MB / 755kB,2180000,755000
1542764772.0263572,peer51.org1.example.com,2.3MB / 1.06MB,2300000,1060000
1542764772.0263572,peer57.org1.example.com,2.46MB / 884kB,2460000,884000
1542764772.0263572,peer26.org1.example.com,2.49MB / 862kB,2490000,862000
1542764772.0263572,peer7.org1.example.com,2.23MB / 915kB,2230000,915000
1542764772.0263572,peer23.org1.example.com,2.47MB / 1.38MB,2470000,1380000
1542764772.0263572,peer65.org1.example.com,2.37MB / 810kB,2370000,810000
1542764772.0263572,peer0.org1.example.com,11.3MB / 31.7MB,11300000,31700000
1542764772.0263572,peer31.org1.example.com,2.19MB / 773kB,2190000,773000
1542764772.0263572,peer56.org1.example.com,2.77MB / 1.97MB,2770000,1970000
1542764772.0263572,peer52.org1.example.com,2.13MB / 886kB,2130000,886000
1542764772.0263572,peer92.org1.example.com,2.29MB / 916kB,2290000,916000
1542764772.0263572,peer78.org1.example.com,2.8MB / 1.83MB,2800000,1830000
1542764772.0263572,peer43.org1.example.com,2.27MB / 760kB,2270000,760000
1542764772.0263572,peer22.org1.example.com,1.56MB / 605kB,1560000,605000
1542764772.0263572,peer61.org1.example.com,207kB / 37.1kB,207000,37100
1542764772.0263572,peer25.org1.example.com,2.25MB / 799kB,2250000,799000
1542764772.0263572,peer39.org1.example.com,2.4MB / 959kB,2400000,959000
1542764772.0263572,peer33.org1.example.com,2.49MB / 862kB,2490000,862000
1542764772.0263572,peer82.org1.example.com,2.45MB / 1.12MB,2450000,1120000
1542764772.0263572,peer15.org1.example.com,2.27MB / 811kB,2270000,811000
1542764772.0263572,peer53.org1.example.com,2.18MB / 820kB,2180000,820000
1542764772.0263572,peer72.org1.example.com,2.39MB / 873kB,2390000,873000
1542764772.0263572,peer5.org1.example.com,2.51MB / 861kB,2510000,861000
1542764772.0263572,peer96.org1.example.com,2.28MB / 990kB,2280000,990000
1542764772.0263572,peer49.org1.example.com,2.21MB / 922kB,2210000,922000
1542764772.0263572,peer14.org1.example.com,2.95MB / 1.91MB,2950000,1910000

peer63.org1.example.com,1.39MB / 1.33MB
peer54.org1.example.com,1.27MB / 1.25MB
peer95.org1.example.com,1.31MB / 1.35MB
peer30.org1.example.com,1.33MB / 1.25MB
peer90.org1.example.com,1.36MB / 1.32MB
peer55.org1.example.com,1.47MB / 1.23MB
peer84.org1.example.com,1.35MB / 1.29MB
peer17.org1.example.com,1.33MB / 1.27MB
peer13.org1.example.com,1.42MB / 1.43MB
peer60.org1.example.com,1.48MB / 1.56MB
peer35.org1.example.com,1.48MB / 1.61MB
peer74.org1.example.com,1.46MB / 1.43MB
peer29.org1.example.com,1.4MB / 1.58MB
peer79.org1.example.com,1.43MB / 1.48MB
peer32.org1.example.com,1.51MB / 1.5MB
peer97.org1.example.com,1.52MB / 1.39MB
peer70.org1.example.com,1.34MB / 1.41MB
peer50.org1.example.com,1.57MB / 1.63MB
peer62.org1.example.com,1.76MB / 1.6MB
peer16.org1.example.com,1.53MB / 1.72MB
peer83.org1.example.com,1.45MB / 1.62MB
peer87.org1.example.com,1.4MB / 1.54MB
peer73.org1.example.com,1.58MB / 1.4MB
peer80.org1.example.com,1.53MB / 1.16MB
peer34.org1.example.com,1.44MB / 973kB
peer42.org1.example.com,1.27MB / 1.69MB
peer67.org1.example.com,1.58MB / 1.73MB
peer27.org1.example.com,1.63MB / 1.5MB
peer12.org1.example.com,1.17MB / 1.19MB
peer91.org1.example.com,1.66MB / 1.6MB
peer99.org1.example.com,1.75MB / 1.85MB
peer94.org1.example.com,1.35MB / 1.46MB
peer24.org1.example.com,1.52MB / 1.91MB
peer88.org1.example.com,1.42MB / 1.66MB
peer38.org1.example.com,2.65MB / 2.39MB
peer89.org1.example.com,2.84MB / 2.25MB
peer59.org1.example.com,2.8MB / 2.31MB
peer76.org1.example.com,2.85MB / 2.56MB
peer85.org1.example.com,3.12MB / 2.43MB
peer1.org1.example.com,8.25MB / 31.9MB
peer64.org1.example.com,2.73MB / 1.99MB
peer44.org1.example.com,1.54MB / 1.43MB
peer66.org1.example.com,2.84MB / 2.37MB
peer4.org1.example.com,2.85MB / 2.17MB
peer36.org1.example.com,2.8MB / 2.27MB
peer69.org1.example.com,2.79MB / 2.08MB
peer21.org1.example.com,2.82MB / 2.4MB
peer18.org1.example.com,2.65MB / 2.08MB
peer19.org1.example.com,2.53MB / 2.2MB
orderer.example.com,181kB / 19.5kB
peer46.org1.example.com,3.02MB / 2.42MB
peer41.org1.example.com,2.81MB / 2.15MB
peer8.org1.example.com,2.97MB / 2.36MB
peer86.org1.example.com,2.79MB / 2.23MB
peer47.org1.example.com,3.05MB / 2.37MB
peer6.org1.example.com,3.23MB / 2.36MB
peer75.org1.example.com,3.2MB / 2.46MB
peer81.org1.example.com,2.85MB / 2.4MB
peer37.org1.example.com,1.94MB / 1.54MB
peer28.org1.example.com,1.97MB / 1.71MB
peer2.org1.example.com,2.66MB / 1.95MB
peer68.org1.example.com,2.59MB / 1.95MB
peer48.org1.example.com,2.48MB / 1.74MB
peer10.org1.example.com,2.84MB / 2.1MB
peer98.org1.example.com,2.47MB / 1.84MB
peer93.org1.example.com,2.76MB / 2.01MB
peer71.org1.example.com,2.34MB / 1.38MB
peer77.org1.example.com,1.88MB / 1.14MB
peer58.org1.example.com,2.87MB / 2.18MB
peer11.org1.example.com,2.29MB / 772kB
peer40.org1.example.com,2.56MB / 1.52MB
peer20.org1.example.com,1.9MB / 649kB
peer9.org1.example.com,2.29MB / 774kB
peer45.org1.example.com,2.35MB / 884kB
peer3.org1.example.com,2.2MB / 762kB
peer51.org1.example.com,2.3MB / 1.06MB
peer57.org1.example.com,2.5MB / 890kB
peer26.org1.example.com,2.52MB / 864kB
peer7.org1.example.com,2.24MB / 918kB
peer23.org1.example.com,2.51MB / 1.39MB
peer65.org1.example.com,2.41MB / 835kB
peer0.org1.example.com,11.4MB / 32.1MB
peer31.org1.example.com,2.24MB / 794kB
peer56.org1.example.com,2.87MB / 2.01MB
peer52.org1.example.com,2.17MB / 890kB
peer92.org1.example.com,2.33MB / 936kB
peer78.org1.example.com,2.8MB / 1.84MB
peer43.org1.example.com,2.28MB / 765kB
peer22.org1.example.com,1.56MB / 607kB
peer61.org1.example.com,207kB / 38.3kB
peer25.org1.example.com,2.29MB / 803kB
peer39.org1.example.com,2.4MB / 962kB
peer33.org1.example.com,2.51MB / 870kB
peer82.org1.example.com,2.46MB / 1.13MB
peer15.org1.example.com,2.27MB / 813kB
peer53.org1.example.com,2.22MB / 828kB
peer72.org1.example.com,2.4MB / 878kB
peer5.org1.example.com,2.55MB / 869kB
peer96.org1.example.com,2.31MB / 996kB
peer49.org1.example.com,2.23MB / 930kB
peer14.org1.example.com,2.99MB / 1.93MB
1542764775.5534565,peer63.org1.example.com,1.39MB / 1.33MB,1390000,1330000
1542764775.5534565,peer54.org1.example.com,1.27MB / 1.25MB,1270000,1250000
1542764775.5534565,peer95.org1.example.com,1.31MB / 1.35MB,1310000,1350000
1542764775.5534565,peer30.org1.example.com,1.33MB / 1.25MB,1330000,1250000
1542764775.5534565,peer90.org1.example.com,1.36MB / 1.32MB,1360000,1320000
1542764775.5534565,peer55.org1.example.com,1.47MB / 1.23MB,1470000,1230000
1542764775.5534565,peer84.org1.example.com,1.35MB / 1.29MB,1350000,1290000
1542764775.5534565,peer17.org1.example.com,1.33MB / 1.27MB,1330000,1270000
1542764775.5534565,peer13.org1.example.com,1.42MB / 1.43MB,1420000,1430000
1542764775.5534565,peer60.org1.example.com,1.48MB / 1.56MB,1480000,1560000
1542764775.5534565,peer35.org1.example.com,1.48MB / 1.61MB,1480000,1610000
1542764775.5534565,peer74.org1.example.com,1.46MB / 1.43MB,1460000,1430000
1542764775.5534565,peer29.org1.example.com,1.4MB / 1.58MB,1400000,1580000
1542764775.5534565,peer79.org1.example.com,1.43MB / 1.48MB,1430000,1480000
1542764775.5534565,peer32.org1.example.com,1.51MB / 1.5MB,1510000,1500000
1542764775.5534565,peer97.org1.example.com,1.52MB / 1.39MB,1520000,1390000
1542764775.5534565,peer70.org1.example.com,1.34MB / 1.41MB,1340000,1410000
1542764775.5534565,peer50.org1.example.com,1.57MB / 1.63MB,1570000,1630000
1542764775.5534565,peer62.org1.example.com,1.76MB / 1.6MB,1760000,1600000
1542764775.5534565,peer16.org1.example.com,1.53MB / 1.72MB,1530000,1720000
1542764775.5534565,peer83.org1.example.com,1.45MB / 1.62MB,1450000,1620000
1542764775.5534565,peer87.org1.example.com,1.4MB / 1.54MB,1400000,1540000
1542764775.5534565,peer73.org1.example.com,1.58MB / 1.4MB,1580000,1400000
1542764775.5534565,peer80.org1.example.com,1.53MB / 1.16MB,1530000,1160000
1542764775.5534565,peer34.org1.example.com,1.44MB / 973kB,1440000,973000
1542764775.5534565,peer42.org1.example.com,1.27MB / 1.69MB,1270000,1690000
1542764775.5534565,peer67.org1.example.com,1.58MB / 1.73MB,1580000,1730000
1542764775.5534565,peer27.org1.example.com,1.63MB / 1.5MB,1630000,1500000
1542764775.5534565,peer12.org1.example.com,1.17MB / 1.19MB,1170000,1190000
1542764775.5534565,peer91.org1.example.com,1.66MB / 1.6MB,1660000,1600000
1542764775.5534565,peer99.org1.example.com,1.75MB / 1.85MB,1750000,1850000
1542764775.5534565,peer94.org1.example.com,1.35MB / 1.46MB,1350000,1460000
1542764775.5534565,peer24.org1.example.com,1.52MB / 1.91MB,1520000,1910000
1542764775.5534565,peer88.org1.example.com,1.42MB / 1.66MB,1420000,1660000
1542764775.5534565,peer38.org1.example.com,2.65MB / 2.39MB,2650000,2390000
1542764775.5534565,peer89.org1.example.com,2.84MB / 2.25MB,2840000,2250000
1542764775.5534565,peer59.org1.example.com,2.8MB / 2.31MB,2800000,2310000
1542764775.5534565,peer76.org1.example.com,2.85MB / 2.56MB,2850000,2560000
1542764775.5534565,peer85.org1.example.com,3.12MB / 2.43MB,3120000,2430000
1542764775.5534565,peer1.org1.example.com,8.25MB / 31.9MB,8250000,31900000
1542764775.5534565,peer64.org1.example.com,2.73MB / 1.99MB,2730000,1990000
1542764775.5534565,peer44.org1.example.com,1.54MB / 1.43MB,1540000,1430000
1542764775.5534565,peer66.org1.example.com,2.84MB / 2.37MB,2840000,2370000
1542764775.5534565,peer4.org1.example.com,2.85MB / 2.17MB,2850000,2170000
1542764775.5534565,peer36.org1.example.com,2.8MB / 2.27MB,2800000,2270000
1542764775.5534565,peer69.org1.example.com,2.79MB / 2.08MB,2790000,2080000
1542764775.5534565,peer21.org1.example.com,2.82MB / 2.4MB,2820000,2400000
1542764775.5534565,peer18.org1.example.com,2.65MB / 2.08MB,2650000,2080000
1542764775.5534565,peer19.org1.example.com,2.53MB / 2.2MB,2530000,2200000
1542764775.5534565,orderer.example.com,181kB / 19.5kB,181000,19500
1542764775.5534565,peer46.org1.example.com,3.02MB / 2.42MB,3020000,2420000
1542764775.5534565,peer41.org1.example.com,2.81MB / 2.15MB,2810000,2150000
1542764775.5534565,peer8.org1.example.com,2.97MB / 2.36MB,2970000,2360000
1542764775.5534565,peer86.org1.example.com,2.79MB / 2.23MB,2790000,2230000
1542764775.5534565,peer47.org1.example.com,3.05MB / 2.37MB,3050000,2370000
1542764775.5534565,peer6.org1.example.com,3.23MB / 2.36MB,3230000,2360000
1542764775.5534565,peer75.org1.example.com,3.2MB / 2.46MB,3200000,2460000
1542764775.5534565,peer81.org1.example.com,2.85MB / 2.4MB,2850000,2400000
1542764775.5534565,peer37.org1.example.com,1.94MB / 1.54MB,1940000,1540000
1542764775.5534565,peer28.org1.example.com,1.97MB / 1.71MB,1970000,1710000
1542764775.5534565,peer2.org1.example.com,2.66MB / 1.95MB,2660000,1950000
1542764775.5534565,peer68.org1.example.com,2.59MB / 1.95MB,2590000,1950000
1542764775.5534565,peer48.org1.example.com,2.48MB / 1.74MB,2480000,1740000
1542764775.5534565,peer10.org1.example.com,2.84MB / 2.1MB,2840000,2100000
1542764775.5534565,peer98.org1.example.com,2.47MB / 1.84MB,2470000,1840000
1542764775.5534565,peer93.org1.example.com,2.76MB / 2.01MB,2760000,2009999
1542764775.5534565,peer71.org1.example.com,2.34MB / 1.38MB,2340000,1380000
1542764775.5534565,peer77.org1.example.com,1.88MB / 1.14MB,1880000,1140000
1542764775.5534565,peer58.org1.example.com,2.87MB / 2.18MB,2870000,2180000
1542764775.5534565,peer11.org1.example.com,2.29MB / 772kB,2290000,772000
1542764775.5534565,peer40.org1.example.com,2.56MB / 1.52MB,2560000,1520000
1542764775.5534565,peer20.org1.example.com,1.9MB / 649kB,1900000,649000
1542764775.5534565,peer9.org1.example.com,2.29MB / 774kB,2290000,774000
1542764775.5534565,peer45.org1.example.com,2.35MB / 884kB,2350000,884000
1542764775.5534565,peer3.org1.example.com,2.2MB / 762kB,2200000,762000
1542764775.5534565,peer51.org1.example.com,2.3MB / 1.06MB,2300000,1060000
1542764775.5534565,peer57.org1.example.com,2.5MB / 890kB,2500000,890000
1542764775.5534565,peer26.org1.example.com,2.52MB / 864kB,2520000,864000
1542764775.5534565,peer7.org1.example.com,2.24MB / 918kB,2240000,918000
1542764775.5534565,peer23.org1.example.com,2.51MB / 1.39MB,2510000,1390000
1542764775.5534565,peer65.org1.example.com,2.41MB / 835kB,2410000,835000
1542764775.5534565,peer0.org1.example.com,11.4MB / 32.1MB,11400000,32100000
1542764775.5534565,peer31.org1.example.com,2.24MB / 794kB,2240000,794000
1542764775.5534565,peer56.org1.example.com,2.87MB / 2.01MB,2870000,2009999
1542764775.5534565,peer52.org1.example.com,2.17MB / 890kB,2170000,890000
1542764775.5534565,peer92.org1.example.com,2.33MB / 936kB,2330000,936000
1542764775.5534565,peer78.org1.example.com,2.8MB / 1.84MB,2800000,1840000
1542764775.5534565,peer43.org1.example.com,2.28MB / 765kB,2280000,765000
1542764775.5534565,peer22.org1.example.com,1.56MB / 607kB,1560000,607000
1542764775.5534565,peer61.org1.example.com,207kB / 38.3kB,207000,38300
1542764775.5534565,peer25.org1.example.com,2.29MB / 803kB,2290000,803000
1542764775.5534565,peer39.org1.example.com,2.4MB / 962kB,2400000,962000
1542764775.5534565,peer33.org1.example.com,2.51MB / 870kB,2510000,870000
1542764775.5534565,peer82.org1.example.com,2.46MB / 1.13MB,2460000,1130000
1542764775.5534565,peer15.org1.example.com,2.27MB / 813kB,2270000,813000
1542764775.5534565,peer53.org1.example.com,2.22MB / 828kB,2220000,828000
1542764775.5534565,peer72.org1.example.com,2.4MB / 878kB,2400000,878000
1542764775.5534565,peer5.org1.example.com,2.55MB / 869kB,2550000,869000
1542764775.5534565,peer96.org1.example.com,2.31MB / 996kB,2310000,996000
1542764775.5534565,peer49.org1.example.com,2.23MB / 930kB,2230000,930000
1542764775.5534565,peer14.org1.example.com,2.99MB / 1.93MB,2990000,1930000

peer63.org1.example.com,1.42MB / 1.34MB
peer54.org1.example.com,1.28MB / 1.26MB
peer95.org1.example.com,1.34MB / 1.36MB
peer30.org1.example.com,1.33MB / 1.27MB
peer90.org1.example.com,1.37MB / 1.33MB
peer55.org1.example.com,1.48MB / 1.24MB
peer84.org1.example.com,1.36MB / 1.31MB
peer17.org1.example.com,1.35MB / 1.29MB
peer13.org1.example.com,1.43MB / 1.45MB
peer60.org1.example.com,1.49MB / 1.58MB
peer35.org1.example.com,1.5MB / 1.63MB
peer74.org1.example.com,1.47MB / 1.45MB
peer29.org1.example.com,1.41MB / 1.59MB
peer79.org1.example.com,1.44MB / 1.5MB
peer32.org1.example.com,1.52MB / 1.52MB
peer97.org1.example.com,1.53MB / 1.4MB
peer70.org1.example.com,1.35MB / 1.43MB
peer50.org1.example.com,1.58MB / 1.65MB
peer62.org1.example.com,1.77MB / 1.61MB
peer16.org1.example.com,1.54MB / 1.74MB
peer83.org1.example.com,1.46MB / 1.63MB
peer87.org1.example.com,1.41MB / 1.56MB
peer73.org1.example.com,1.59MB / 1.41MB
peer80.org1.example.com,1.54MB / 1.18MB
peer34.org1.example.com,1.44MB / 978kB
peer42.org1.example.com,1.28MB / 1.71MB
peer67.org1.example.com,1.59MB / 1.74MB
peer27.org1.example.com,1.64MB / 1.51MB
peer12.org1.example.com,1.18MB / 1.21MB
peer91.org1.example.com,1.67MB / 1.61MB
peer99.org1.example.com,1.76MB / 1.87MB
peer94.org1.example.com,1.36MB / 1.49MB
peer24.org1.example.com,1.52MB / 1.92MB
peer88.org1.example.com,1.46MB / 1.68MB
peer38.org1.example.com,2.67MB / 2.41MB
peer89.org1.example.com,2.85MB / 2.27MB
peer59.org1.example.com,2.82MB / 2.34MB
peer76.org1.example.com,2.87MB / 2.58MB
peer85.org1.example.com,3.13MB / 2.44MB
peer1.org1.example.com,8.32MB / 32.3MB
peer64.org1.example.com,2.74MB / 2.01MB
peer44.org1.example.com,1.59MB / 1.47MB
peer66.org1.example.com,2.88MB / 2.4MB
peer4.org1.example.com,2.91MB / 2.22MB
peer36.org1.example.com,2.91MB / 2.32MB
peer69.org1.example.com,2.85MB / 2.12MB
peer21.org1.example.com,2.89MB / 2.44MB
peer18.org1.example.com,2.72MB / 2.12MB
peer19.org1.example.com,2.58MB / 2.24MB
orderer.example.com,181kB / 19.5kB
peer46.org1.example.com,3.03MB / 2.44MB
peer41.org1.example.com,2.86MB / 2.17MB
peer8.org1.example.com,3MB / 2.4MB
peer86.org1.example.com,2.82MB / 2.25MB
peer47.org1.example.com,3.07MB / 2.39MB
peer6.org1.example.com,3.25MB / 2.39MB
peer75.org1.example.com,3.25MB / 2.48MB
peer81.org1.example.com,2.89MB / 2.42MB
peer37.org1.example.com,1.95MB / 1.55MB
peer28.org1.example.com,2MB / 1.74MB
peer2.org1.example.com,2.67MB / 1.97MB
peer68.org1.example.com,2.6MB / 1.97MB
peer48.org1.example.com,2.5MB / 1.77MB
peer10.org1.example.com,2.85MB / 2.12MB
peer98.org1.example.com,2.51MB / 1.87MB
peer93.org1.example.com,2.77MB / 2.03MB
peer71.org1.example.com,2.35MB / 1.38MB
peer77.org1.example.com,1.89MB / 1.15MB
peer58.org1.example.com,2.89MB / 2.2MB
peer11.org1.example.com,2.32MB / 777kB
peer40.org1.example.com,2.6MB / 1.54MB
peer20.org1.example.com,1.94MB / 654kB
peer9.org1.example.com,2.33MB / 780kB
peer45.org1.example.com,2.38MB / 888kB
peer3.org1.example.com,2.21MB / 770kB
peer51.org1.example.com,2.3MB / 1.07MB
peer57.org1.example.com,2.51MB / 895kB
peer26.org1.example.com,2.53MB / 873kB
peer7.org1.example.com,2.27MB / 924kB
peer23.org1.example.com,2.6MB / 1.43MB
peer65.org1.example.com,2.42MB / 843kB
peer0.org1.example.com,11.5MB / 32.5MB
peer31.org1.example.com,2.25MB / 802kB
peer56.org1.example.com,2.89MB / 2.03MB
peer52.org1.example.com,2.17MB / 894kB
